Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Shane Bieber (15252375),Shane Bieber,15252375,P,11000,CLE@KC 09/01/2020 08:05PM ET,CLE,33.76
SP,Lucas Giolito (15252243),Lucas Giolito,15252243,P,10400,CWS@MIN 09/01/2020 08:10PM ET,CWS,24.86
SP,Carlos Carrasco (15252032),Carlos Carrasco,15252032,P,10300,CLE@KC 09/01/2020 08:05PM ET,CLE,17.17
SP,Corey Kluber (15252069),Corey Kluber,15252069,P,10200,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.65
SP,Zack Greinke (15252021),Zack Greinke,15252021,P,9900,TEX@HOU 09/01/2020 08:10PM ET,HOU,17.34
SP,Kenta Maeda (15252059),Kenta Maeda,15252059,P,9600,CWS@MIN 09/01/2020 08:10PM ET,MIN,23.54
SP,Cristian Javier (15252393),Cristian Javier,15252393,P,9500,TEX@HOU 09/01/2020 08:10PM ET,HOU,14.08
SP,Aaron Civale (15252382),Aaron Civale,15252382,P,9400,CLE@KC 09/01/2020 08:05PM ET,CLE,19.34
SP,Lance Lynn (15252083),Lance Lynn,15252083,P,9200,TEX@HOU 09/01/2020 08:10PM ET,TEX,24.4
SP,Jake Odorizzi (15252080),Jake Odorizzi,15252080,P,9000,CWS@MIN 09/01/2020 08:10PM ET,MIN,4.1
SP,Lance McCullers Jr. (15252240),Lance McCullers Jr.,15252240,P,8900,TEX@HOU 09/01/2020 08:10PM ET,HOU,12.31
SP,Dylan Cease (15252340),Dylan Cease,15252340,P,8800,CWS@MIN 09/01/2020 08:10PM ET,CWS,13.77
SP,Dallas Keuchel (15252109),Dallas Keuchel,15252109,P,8700,CWS@MIN 09/01/2020 08:10PM ET,CWS,16.64
SP,Josh James (15252352),Josh James,15252352,P,8700,TEX@HOU 09/01/2020 08:10PM ET,HOU,1.11
RP,Lewis Thorpe (15252314),Lewis Thorpe,15252314,P,8400,CWS@MIN 09/01/2020 08:10PM ET,MIN,2.05
RP,Zach Plesac (15252376),Zach Plesac,15252376,P,8300,CLE@KC 09/01/2020 08:05PM ET,CLE,28.28
RP,Brandon Bielak (15252430),Brandon Bielak,15252430,P,8300,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.9
SP,Jose Berrios (15252238),Jose Berrios,15252238,P,8200,CWS@MIN 09/01/2020 08:10PM ET,MIN,13.8
RP,Randy Dobnak (15252489),Randy Dobnak,15252489,P,8200,CWS@MIN 09/01/2020 08:10PM ET,MIN,11.57
RP,Framber Valdez (15252368),Framber Valdez,15252368,P,8100,TEX@HOU 09/01/2020 08:10PM ET,HOU,21.98
SP,Michael Pineda (15252079),Michael Pineda,15252079,P,7900,CWS@MIN 09/01/2020 08:10PM ET,MIN,0
SP,German Marquez (15252229),German Marquez,15252229,P,7800,SF@COL 09/01/2020 08:40PM ET,COL,14.8
SP,Homer Bailey (15252034),Homer Bailey,15252034,P,7800,CWS@MIN 09/01/2020 08:10PM ET,MIN,15.65
SP,Gio Gonzalez (15252028),Gio Gonzalez,15252028,P,7500,CWS@MIN 09/01/2020 08:10PM ET,CWS,9.12
SP,Jakob Junis (15252216),Jakob Junis,15252216,P,7500,CLE@KC 09/01/2020 08:05PM ET,KC,7.77
SP,Johnny Cueto (15252044),Johnny Cueto,15252044,P,7400,SF@COL 09/01/2020 08:40PM ET,SF,13.07
SP,Andrew Suarez (15252197),Andrew Suarez,15252197,P,7400,SF@COL 09/01/2020 08:40PM ET,SF,0.7
SP,Drew Smyly (15252147),Drew Smyly,15252147,P,7300,SF@COL 09/01/2020 08:40PM ET,SF,9.38
RP,Sam Coonrod (15252326),Sam Coonrod,15252326,P,7300,SF@COL 09/01/2020 08:40PM ET,SF,1.96
SP,Rich Hill (15252022),Rich Hill,15252022,P,7300,CWS@MIN 09/01/2020 08:10PM ET,MIN,8.05
RP,Richard Lovelady (15252452),Richard Lovelady,15252452,P,7300,CLE@KC 09/01/2020 08:05PM ET,KC,-0.95
SP,Brock Burke (15252334),Brock Burke,15252334,P,7300,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
SP,Kyle Freeland (15252214),Kyle Freeland,15252214,P,7200,SF@COL 09/01/2020 08:40PM ET,COL,12.79
RP,Conner Menez (15252453),Conner Menez,15252453,P,7200,SF@COL 09/01/2020 08:40PM ET,SF,4.61
RP,Jordan Lyles (15252082),Jordan Lyles,15252082,P,7200,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.09
RP,Taylor Hearn (15252248),Taylor Hearn,15252248,P,7200,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.29
RP,Matt Wisler (15252215),Matt Wisler,15252215,P,7000,CWS@MIN 09/01/2020 08:10PM ET,MIN,6.43
SP,Rico Garcia (15252457),Rico Garcia,15252457,P,6900,SF@COL 09/01/2020 08:40PM ET,SF,0.12
SP,Brad Keller (15252287),Brad Keller,15252287,P,6900,CLE@KC 09/01/2020 08:05PM ET,KC,18.08
SP,Edinson Volquez (15252027),Edinson Volquez,15252027,P,6900,TEX@HOU 09/01/2020 08:10PM ET,TEX,1.91
SP,Logan Webb (15252337),Logan Webb,15252337,P,6800,SF@COL 09/01/2020 08:40PM ET,SF,11.36
RP,Ross Detwiler (15252060),Ross Detwiler,15252060,P,6800,CWS@MIN 09/01/2020 08:10PM ET,CWS,4.80
SP,Brady Singer (15252392),Brady Singer,15252392,P,6800,CLE@KC 09/01/2020 08:05PM ET,KC,10.83
SP,Kolby Allard (15252387),Kolby Allard,15252387,P,6800,TEX@HOU 09/01/2020 08:10PM ET,TEX,7.14
SP,Antonio Senzatela (15252233),Antonio Senzatela,15252233,P,6700,SF@COL 09/01/2020 08:40PM ET,COL,14.79
SP,Danny Duffy (15252065),Danny Duffy,15252065,P,6700,CLE@KC 09/01/2020 08:05PM ET,KC,15.91
RP,Brett Martin (15252338),Brett Martin,15252338,P,6700,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.46
SP,Kevin Gausman (15252150),Kevin Gausman,15252150,P,6600,SF@COL 09/01/2020 08:40PM ET,SF,16.75
SP,Triston McKenzie (15252390),Triston McKenzie,15252390,P,6600,CLE@KC 09/01/2020 08:05PM ET,CLE,20.55
SP,Jeff Hoffman (15252268),Jeff Hoffman,15252268,P,6500,SF@COL 09/01/2020 08:40PM ET,COL,3.44
SP,Peter Lambert (15252391),Peter Lambert,15252391,P,6500,SF@COL 09/01/2020 08:40PM ET,COL,0
RP,Tyler Clippard (15252026),Tyler Clippard,15252026,P,6500,CWS@MIN 09/01/2020 08:10PM ET,MIN,3.65
RP,Cory Gearrin (15252070),Cory Gearrin,15252070,P,6500,CWS@MIN 09/01/2020 08:10PM ET,MIN,5.3
RP,Mike Montgomery (15252081),Mike Montgomery,15252081,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,-2.5
SP,Kyle Zimmer (15252220),Kyle Zimmer,15252220,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,4.92
RP,Glenn Sparkman (15252295),Glenn Sparkman,15252295,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,0.81
RP,Heath Fillmyer (15252299),Heath Fillmyer,15252299,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,0
RP,Ronald Bolanos (15252467),Ronald Bolanos,15252467,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,-2.48
SP,Kris Bubic (15252473),Kris Bubic,15252473,P,6500,CLE@KC 09/01/2020 08:05PM ET,KC,9.13
SP,Jeff Samardzija (15252050),Jeff Samardzija,15252050,P,6400,SF@COL 09/01/2020 08:40PM ET,SF,-1.22
SP,Tyler Anderson (15252168),Tyler Anderson,15252168,P,6400,SF@COL 09/01/2020 08:40PM ET,SF,8.29
RP,Jonathan Hernandez (15252274),Jonathan Hernandez,15252274,P,6400,TEX@HOU 09/01/2020 08:10PM ET,TEX,5.28
SP,Jon Gray (15252153),Jon Gray,15252153,P,6300,SF@COL 09/01/2020 08:40PM ET,COL,8.34
SP,Tyler Beede (15252187),Tyler Beede,15252187,P,6300,SF@COL 09/01/2020 08:40PM ET,SF,0
SP,Chi Chi Gonzalez (15252269),Chi Chi Gonzalez,15252269,P,6300,SF@COL 09/01/2020 08:40PM ET,COL,6.88
RP,Devin Smeltzer (15252351),Devin Smeltzer,15252351,P,6300,CWS@MIN 09/01/2020 08:10PM ET,MIN,6.43
SP,Cal Quantrill (15252301),Cal Quantrill,15252301,P,6300,CLE@KC 09/01/2020 08:05PM ET,CLE,5.8
OF,Nelson Cruz (15252020),Nelson Cruz,15252020,OF,6200,CWS@MIN 09/01/2020 08:10PM ET,MIN,10.26
SP,Kyle Gibson (15252102),Kyle Gibson,15252102,P,6100,TEX@HOU 09/01/2020 08:10PM ET,TEX,9.76
SP,Trevor Cahill (15252049),Trevor Cahill,15252049,P,5900,SF@COL 09/01/2020 08:40PM ET,SF,12.51
OF,Charlie Blackmon (15252085),Charlie Blackmon,15252085,OF,5900,SF@COL 09/01/2020 08:40PM ET,COL,9.06
SP,Adam Plutko (15252149),Adam Plutko,15252149,P,5900,CLE@KC 09/01/2020 08:05PM ET,CLE,4.88
OF,Mike Yastrzemski (15252120),Mike Yastrzemski,15252120,OF,5800,SF@COL 09/01/2020 08:40PM ET,SF,10.19
SP,Reynaldo Lopez (15252266),Reynaldo Lopez,15252266,P,5800,CWS@MIN 09/01/2020 08:10PM ET,CWS,2.6
SS,Trevor Story (15252185),Trevor Story,15252185,SS,5700,SF@COL 09/01/2020 08:40PM ET,COL,10.91
3B,Nolan Arenado (15252106),Nolan Arenado,15252106,3B,5600,SF@COL 09/01/2020 08:40PM ET,COL,7.85
SS,Tim Anderson (15252275),Tim Anderson,15252275,SS,5600,CWS@MIN 09/01/2020 08:10PM ET,CWS,10.84
1B,Jose Abreu (15252101),Jose Abreu,15252101,1B,5500,CWS@MIN 09/01/2020 08:10PM ET,CWS,10.6
OF,Whit Merrifield (15252141),Whit Merrifield,15252141,OF,5500,CLE@KC 09/01/2020 08:05PM ET,KC,9.54
RP,Jorge Alcala (15252371),Jorge Alcala,15252371,P,5400,CWS@MIN 09/01/2020 08:10PM ET,MIN,6.43
3B,Jose Ramirez (15252202),Jose Ramirez,15252202,3B,5400,CLE@KC 09/01/2020 08:05PM ET,CLE,10
RP,Jose Leclerc (15252180),Jose Leclerc,15252180,P,5400,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.05
RP,Joe Palumbo (15252300),Joe Palumbo,15252300,P,5400,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.82
3B,Yoan Moncada (15252365),Yoan Moncada,15252365,3B,5300,CWS@MIN 09/01/2020 08:10PM ET,CWS,7.83
SP,Matt Harvey (15252068),Matt Harvey,15252068,P,5300,CLE@KC 09/01/2020 08:05PM ET,KC,1.48
SS,Francisco Lindor (15252184),Francisco Lindor,15252184,SS,5300,CLE@KC 09/01/2020 08:05PM ET,CLE,7.51
OF,Yordan Alvarez (15252464),Yordan Alvarez,15252464,OF,5300,TEX@HOU 09/01/2020 08:10PM ET,HOU,13.5
SP,Anthony Banda (15252212),Anthony Banda,15252212,P,5200,SF@COL 09/01/2020 08:40PM ET,SF,0.39
SP,Ryan Castellani (15252332),Ryan Castellani,15252332,P,5200,SF@COL 09/01/2020 08:40PM ET,COL,8.45
2B/SS,Leury Garcia (15252099),Leury Garcia,15252099,2B/SS,5100,CWS@MIN 09/01/2020 08:10PM ET,CWS,6.69
3B,Alex Bregman (15252260),Alex Bregman,15252260,3B,5100,TEX@HOU 09/01/2020 08:10PM ET,HOU,8.46
1B,Miguel Sano (15252144),Miguel Sano,15252144,1B,5000,CWS@MIN 09/01/2020 08:10PM ET,MIN,7.91
2B,Jose Altuve (15252091),Jose Altuve,15252091,2B,5000,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.66
C,Mitch Garver (15252170),Mitch Garver,15252170,C,4900,CWS@MIN 09/01/2020 08:10PM ET,MIN,3.82
OF,Eloy Jimenez (15252358),Eloy Jimenez,15252358,OF,4900,CWS@MIN 09/01/2020 08:10PM ET,CWS,9.15
SP,Shaun Anderson (15252310),Shaun Anderson,15252310,P,4800,SF@COL 09/01/2020 08:40PM ET,SF,1.68
C,Yasmani Grandal (15252071),Yasmani Grandal,15252071,C,4800,CWS@MIN 09/01/2020 08:10PM ET,CWS,7.12
SS,Jorge Polanco (15252143),Jorge Polanco,15252143,SS,4800,CWS@MIN 09/01/2020 08:10PM ET,MIN,6.23
1B,Yuli Gurriel (15252319),Yuli Gurriel,15252319,1B,4800,TEX@HOU 09/01/2020 08:10PM ET,HOU,8.22
2B,Donovan Solano (15252037),Donovan Solano,15252037,2B,4700,SF@COL 09/01/2020 08:40PM ET,SF,7.23
OF,Luis Robert (15252468),Luis Robert,15252468,OF,4700,CWS@MIN 09/01/2020 08:10PM ET,CWS,9.88
SS,Carlos Correa (15252236),Carlos Correa,15252236,SS,4700,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.85
OF,Joey Gallo (15252239),Joey Gallo,15252239,OF,4700,TEX@HOU 09/01/2020 08:10PM ET,TEX,7.55
RP,Ian Gibaut (15252363),Ian Gibaut,15252363,P,4700,TEX@HOU 09/01/2020 08:10PM ET,TEX,1.80
SP,Ian Kennedy (15252047),Ian Kennedy,15252047,P,4600,CLE@KC 09/01/2020 08:05PM ET,KC,1.19
1B/2B,Ryan McMahon (15252277),Ryan McMahon,15252277,1B/2B,4500,SF@COL 09/01/2020 08:40PM ET,COL,7
SP,Dane Dunning (15252308),Dane Dunning,15252308,P,4500,CWS@MIN 09/01/2020 08:10PM ET,CWS,19.4
C,Salvador Perez (15252075),Salvador Perez,15252075,C,4500,CLE@KC 09/01/2020 08:05PM ET,KC,7.77
OF,Kyle Tucker (15252385),Kyle Tucker,15252385,OF,4500,TEX@HOU 09/01/2020 08:10PM ET,HOU,10.28
OF,Max Kepler (15252159),Max Kepler,15252159,OF,4400,CWS@MIN 09/01/2020 08:10PM ET,MIN,7.65
C,James McCann (15252166),James McCann,15252166,C,4400,CWS@MIN 09/01/2020 08:10PM ET,CWS,8.18
C,Martin Maldonado (15252030),Martin Maldonado,15252030,C,4400,TEX@HOU 09/01/2020 08:10PM ET,HOU,6.89
OF,George Springer (15252139),George Springer,15252139,OF,4400,TEX@HOU 09/01/2020 08:10PM ET,HOU,7.77
OF,Hunter Dozier (15252272),Hunter Dozier,15252272,OF,4300,CLE@KC 09/01/2020 08:05PM ET,KC,8.63
3B,Evan Longoria (15252046),Evan Longoria,15252046,3B,4200,SF@COL 09/01/2020 08:40PM ET,SF,7.77
1B,Brandon Belt (15252051),Brandon Belt,15252051,1B,4200,SF@COL 09/01/2020 08:40PM ET,SF,7.43
1B/2B,Wilmer Flores (15252094),Wilmer Flores,15252094,1B/2B,4200,SF@COL 09/01/2020 08:40PM ET,SF,8.22
OF,Garrett Hampson (15252303),Garrett Hampson,15252303,OF,4200,SF@COL 09/01/2020 08:40PM ET,COL,6.21
2B,Cesar Hernandez (15252122),Cesar Hernandez,15252122,2B,4200,CLE@KC 09/01/2020 08:05PM ET,CLE,7.26
OF,Jorge Soler (15252246),Jorge Soler,15252246,OF,4200,CLE@KC 09/01/2020 08:05PM ET,KC,7.91
OF,Austin Slater (15252217),Austin Slater,15252217,OF,4100,SF@COL 09/01/2020 08:40PM ET,SF,8.84
OF,Eddie Rosario (15252148),Eddie Rosario,15252148,OF,4100,CWS@MIN 09/01/2020 08:10PM ET,MIN,7.71
1B,Carlos Santana (15252043),Carlos Santana,15252043,1B,4100,CLE@KC 09/01/2020 08:05PM ET,CLE,7.17
OF,Franmil Reyes (15252231),Franmil Reyes,15252231,OF,4100,CLE@KC 09/01/2020 08:05PM ET,CLE,8.35
RP,Jesse Chavez (15252023),Jesse Chavez,15252023,P,4100,TEX@HOU 09/01/2020 08:10PM ET,TEX,0.84
RP,Wade Davis (15252029),Wade Davis,15252029,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,-1.87
RP,Daniel Bard (15252048),Daniel Bard,15252048,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,3.41
1B,Daniel Murphy (15252052),Daniel Murphy,15252052,1B,4000,SF@COL 09/01/2020 08:40PM ET,COL,5.72
RP,Tony Watson (15252053),Tony Watson,15252053,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,3.03
RP,Tim Collins (15252078),Tim Collins,15252078,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,0
RP,Sam Selman (15252111),Sam Selman,15252111,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,3.63
RP,James Pazos (15252123),James Pazos,15252123,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,-2.5
RP,Sam Wolff (15252124),Sam Wolff,15252124,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,0
RP,Jairo Diaz (15252134),Jairo Diaz,15252134,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,1.46
RP,Scott Oberg (15252137),Scott Oberg,15252137,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,0
RP,Wandy Peralta (15252156),Wandy Peralta,15252156,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,2.2
RP,Carlos Navas (15252163),Carlos Navas,15252163,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,0
RP,Jandel Gustave (15252164),Jandel Gustave,15252164,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,0
OF,Raimel Tapia (15252176),Raimel Tapia,15252176,OF,4000,SF@COL 09/01/2020 08:40PM ET,COL,6.5
RP,Reyes Moronta (15252181),Reyes Moronta,15252181,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,0
RP,Jarlin Garcia (15252182),Jarlin Garcia,15252182,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,3.43
RP,Carlos Estevez (15252200),Carlos Estevez,15252200,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,2.66
RP,Trevor Gott (15252221),Trevor Gott,15252221,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,0.25
C,Tyler Heineman (15252245),Tyler Heineman,15252245,C,4000,SF@COL 09/01/2020 08:40PM ET,SF,3.77
RP,Yency Almonte (15252247),Yency Almonte,15252247,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,3.6
RP,Ashton Goudeau (15252250),Ashton Goudeau,15252250,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,-3.1
RP,Alexander Guillen (15252273),Alexander Guillen,15252273,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,0
RP,Tyler Kinley (15252291),Tyler Kinley,15252291,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,1.96
RP,Tyler Rogers (15252311),Tyler Rogers,15252311,P,4000,SF@COL 09/01/2020 08:40PM ET,SF,2.19
RP,Jose Mujica (15252315),Jose Mujica,15252315,P,4000,SF@COL 09/01/2020 08:40PM ET,COL,0
